C2orf76_+_120124359.23-P1P2|C2orf76_+_120124344.23-P1P2++C2orf76_+_120124359.23-P1P2|C2orf76_+_120124344.23-P1P2,2
C5orf51_+_41904531.23-P1P2|C5orf51_-_41904493.23-P1P2++C5orf51_+_41904531.23-P1P2|C5orf51_-_41904493.23-P1P2,4
C5orf54_-_159826990.23-P1P2|C5orf54_-_159827064.23-P1P2++C5orf54_-_159826990.23-P1P2|C5orf54_-_159827064.23-P1P2,2
"C7orf50_+_1177904.23-ENST00000357429.6,ENST00000397098.3,ENST00000397100.2|C7orf50_+_1177839.23-ENST00000357429.6,ENST00000397098.3,ENST00000397100.2++C7orf50_+_1177904.23-ENST00000357429.6,ENST00000397098.3,ENST00000397100.2|C7orf50_+_1177839.23-ENST00000357429.6,ENST00000397098.3,ENST00000397100.2",1
C7orf66_-_108524351.23-ENST00000379007.2|C7orf66_-_108524570.23-ENST00000379007.2++C7orf66_-_108524351.23-ENST00000379007.2|C7orf66_-_108524570.23-ENST00000379007.2,3
C8orf33_-_146277895.23-P1P2|C8orf33_-_146277883.23-P1P2++C8orf33_-_146277895.23-P1P2|C8orf33_-_146277883.23-P1P2,4
C8orf47_+_99076832.23-P1P2|C8orf47_+_99076848.23-P1P2++C8orf47_+_99076832.23-P1P2|C8orf47_+_99076848.23-P1P2,1
C8orf82_+_145754432.23-P1P2|C8orf82_+_145754294.23-P1P2++C8orf82_+_145754432.23-P1P2|C8orf82_+_145754294.23-P1P2,1
C9orf106_-_132083306.23-P1P2|C9orf106_-_132083296.23-P1P2++C9orf106_-_132083306.23-P1P2|C9orf106_-_132083296.23-P1P2,2
C9orf114_+_131592013.23-P1P2|C9orf114_+_131592052.23-P1P2++C9orf114_+_131592013.23-P1P2|C9orf114_+_131592052.23-P1P2,1
C9orf129_-_96108531.23-P1P2|C9orf129_-_96108545.23-P1P2++C9orf129_-_96108531.23-P1P2|C9orf129_-_96108545.23-P1P2,2
CABP5_+_48547253.23-P1P2|CABP5_+_48547309.23-P1P2++CABP5_+_48547253.23-P1P2|CABP5_+_48547309.23-P1P2,2
CACNA1D_+_53528698.23-P1P2|CACNA1D_-_53528740.23-P1P2++CACNA1D_+_53528698.23-P1P2|CACNA1D_-_53528740.23-P1P2,2
CAMKK1_-_3796331.23-P1P2|CAMKK1_+_3796314.23-P1P2++CAMKK1_-_3796331.23-P1P2|CAMKK1_+_3796314.23-P1P2,2
CAMTA1_-_6845583.23-P1P2|CAMTA1_-_6845708.23-P1P2++CAMTA1_-_6845583.23-P1P2|CAMTA1_-_6845708.23-P1P2,2
CARD8_-_48753030.23-P1|CARD8_+_48752862.23-P1++CARD8_-_48753030.23-P1|CARD8_+_48752862.23-P1,4
CASK_-_41782698.23-P1P2|CASK_-_41782661.23-P1P2++CASK_-_41782698.23-P1P2|CASK_-_41782661.23-P1P2,1
CASP6_-_110624530.23-P1P2|CASP6_-_110624289.23-P1P2++CASP6_-_110624530.23-P1P2|CASP6_-_110624289.23-P1P2,5
CASS4_-_54987564.23-P1P2|CASS4_+_54987544.23-P1P2++CASS4_-_54987564.23-P1P2|CASS4_+_54987544.23-P1P2,4
CBX3_-_26241397.23-P1P2|CBX3_+_26241360.23-P1P2++CBX3_-_26241397.23-P1P2|CBX3_+_26241360.23-P1P2,1
CBX8_+_77770815.23-P1P2|CBX8_-_77770821.23-P1P2++CBX8_+_77770815.23-P1P2|CBX8_-_77770821.23-P1P2,1
CCBE1_-_57364578.23-P1P2|CCBE1_+_57364613.23-P1P2++CCBE1_-_57364578.23-P1P2|CCBE1_+_57364613.23-P1P2,2
CCDC108_-_219906189.23-P1P2|CCDC108_+_219906230.23-P1P2++CCDC108_-_219906189.23-P1P2|CCDC108_+_219906230.23-P1P2,1
CCDC113_-_58283882.23-P1P2|CCDC113_-_58283895.23-P1P2++CCDC113_-_58283882.23-P1P2|CCDC113_-_58283895.23-P1P2,2
CCDC138_-_109403307.23-P1P2|CCDC138_+_109403247.23-P1P2++CCDC138_-_109403307.23-P1P2|CCDC138_+_109403247.23-P1P2,4
CCDC140_-_223167624.23-P1P2|CCDC140_+_223167615.23-P1P2++CCDC140_-_223167624.23-P1P2|CCDC140_+_223167615.23-P1P2,1
CCDC33_-_74509609.23-P1|CCDC33_+_74509610.23-P1++CCDC33_-_74509609.23-P1|CCDC33_+_74509610.23-P1,2
CCDC3_+_13043685.23-P1P2|CCDC3_-_13043238.23-P1P2++CCDC3_+_13043685.23-P1P2|CCDC3_-_13043238.23-P1P2,1
CCDC59_+_82752125.23-P1P2|CCDC59_+_82752145.23-P1P2++CCDC59_+_82752125.23-P1P2|CCDC59_+_82752145.23-P1P2,3
CCL13_+_32683526.23-P1P2|CCL13_+_32683617.23-P1P2++CCL13_+_32683526.23-P1P2|CCL13_+_32683617.23-P1P2,1
CCT3_+_156308067.23-P1P2|CCT3_-_156307863.23-P1P2++CCT3_+_156308067.23-P1P2|CCT3_-_156307863.23-P1P2,3
CD1E_-_158323706.23-P1P2|CD1E_-_158323701.23-P1P2++CD1E_-_158323706.23-P1P2|CD1E_-_158323701.23-P1P2,1
CD34_-_208084475.23-P1P2|CD34_+_208084249.23-P1P2++CD34_-_208084475.23-P1P2|CD34_+_208084249.23-P1P2,2
CD46_+_207925463.23-P1P2|CD46_-_207925473.23-P1P2++CD46_+_207925463.23-P1P2|CD46_-_207925473.23-P1P2,4
CD8A_-_87017995.23-P1P2|CD8A_-_87017962.23-P1P2++CD8A_-_87017995.23-P1P2|CD8A_-_87017962.23-P1P2,7
CDC27_+_45266576.23-P1P2|CDC27_+_45266436.23-P1P2++CDC27_+_45266576.23-P1P2|CDC27_+_45266436.23-P1P2,3
CDCP1_+_45187866.23-P1P2|CDCP1_-_45187817.23-P1P2++CDCP1_+_45187866.23-P1P2|CDCP1_-_45187817.23-P1P2,3
CDH12_-_22853485.23-P1P2|CDH12_+_22853436.23-P1P2++CDH12_-_22853485.23-P1P2|CDH12_+_22853436.23-P1P2,1
CDH22_-_44936726.23-P1P2|CDH22_-_44936656.23-P1P2++CDH22_-_44936726.23-P1P2|CDH22_-_44936656.23-P1P2,8
CDH7_+_63418039.23-P1P2|CDH7_+_63418242.23-P1P2++CDH7_+_63418039.23-P1P2|CDH7_+_63418242.23-P1P2,1
CDK5R2_-_219824623.23-P1P2|CDK5R2_+_219824399.23-P1P2++CDK5R2_-_219824623.23-P1P2|CDK5R2_+_219824399.23-P1P2,1
CECR6_-_17602171.23-P1P2|CECR6_+_17602174.23-P1P2++CECR6_-_17602171.23-P1P2|CECR6_+_17602174.23-P1P2,3
CEP70_+_138313038.23-P1P2|CEP70_+_138313031.23-P1P2++CEP70_+_138313038.23-P1P2|CEP70_+_138313031.23-P1P2,1
CEP85L_-_118972703.23-P1P2|CEP85L_-_118972539.23-P1P2++CEP85L_-_118972703.23-P1P2|CEP85L_-_118972539.23-P1P2,2
CEP97_+_101443780.23-P1P2|CEP97_-_101443523.23-P1P2++CEP97_+_101443780.23-P1P2|CEP97_-_101443523.23-P1P2,1
CERCAM_-_131183129.23-P1P2|CERCAM_+_131183139.23-P1P2++CERCAM_-_131183129.23-P1P2|CERCAM_+_131183139.23-P1P2,1
CERKL_-_182545320.23-P2|CERKL_+_182545306.23-P2++AMZ2_-_66244231.23-P1P2|AMZ2_-_66244242.23-P1P2,1
CERKL_-_182545320.23-P2|CERKL_+_182545306.23-P2++CERKL_-_182545320.23-P2|CERKL_+_182545306.23-P2,3
CERS6_-_169312784.23-P1P2|CERS6_-_169312772.23-P1P2++CERS6_-_169312784.23-P1P2|CERS6_-_169312772.23-P1P2,5
CFLAR_-_201980968.23-P1|CFLAR_+_201981338.23-P1++CFLAR_-_201980968.23-P1|CFLAR_+_201981338.23-P1,6
CFTR_-_117120156.23-P1P2|CFTR_+_117120108.23-P1P2++CFTR_-_117120156.23-P1P2|CFTR_+_117120108.23-P1P2,3
CH25H_-_90966985.23-P1P2|CH25H_-_90967024.23-P1P2++CH25H_-_90966985.23-P1P2|CH25H_-_90967024.23-P1P2,2
CHGB_-_5892174.23-P1P2|CHGB_+_5892210.23-P1P2++CHGB_-_5892174.23-P1P2|CHGB_+_5892210.23-P1P2,4
CHKB_+_51020783.23-P1P2|CHKB_-_51020899.23-P1P2++CHKB_+_51020783.23-P1P2|CHKB_-_51020899.23-P1P2,2
CHRNA4_+_61992566.23-P1P2|CHRNA4_-_61992667.23-P1P2++CHRNA4_+_61992566.23-P1P2|CHRNA4_-_61992667.23-P1P2,1
CHST15_-_125853073.23-P2|CHST15_+_125853046.23-P2++CHST15_-_125853073.23-P2|CHST15_+_125853046.23-P2,1
CHTOP_-_153606538.23-P1P2|CHTOP_-_153606547.23-P1P2++CHTOP_-_153606538.23-P1P2|CHTOP_-_153606547.23-P1P2,2
CIB2_-_78423718.23-P1P2|CIB2_-_78423715.23-P1P2++CIB2_-_78423718.23-P1P2|CIB2_-_78423715.23-P1P2,6
CLASRP_-_45542349.23-P1P2|CLASRP_-_45542376.23-P1P2++CLASRP_-_45542349.23-P1P2|CLASRP_-_45542376.23-P1P2,4
CLC_+_40228670.23-P1P2|CLC_+_40228273.23-P1P2++CLC_+_40228670.23-P1P2|CLC_+_40228273.23-P1P2,1
CLEC11A_-_51226674.23-P1P2|CLEC11A_-_51226694.23-P1P2++CLEC11A_-_51226674.23-P1P2|CLEC11A_-_51226694.23-P1P2,1
CLOCK_-_56412950.23-P1P2|CLOCK_-_56412965.23-P1P2++CLOCK_-_56412950.23-P1P2|CLOCK_-_56412965.23-P1P2,1
CLU_+_27469201.23-P2|CLU_-_27469209.23-P2++CLU_+_27469201.23-P2|CLU_-_27469209.23-P2,1
CLU_-_27472180.23-P1|CLU_-_27472161.23-P1++CLU_-_27472180.23-P1|CLU_-_27472161.23-P1,3
CMC2_-_81040415.23-P1P2|CMC2_-_81040043.23-P1P2++CMC2_-_81040415.23-P1P2|CMC2_-_81040043.23-P1P2,5
CMPK2_+_7005809.23-P1P2|CMPK2_-_7005796.23-P1P2++CMPK2_+_7005809.23-P1P2|CMPK2_-_7005796.23-P1P2,2
CNTRL_+_123837287.23-P1P2|CNTRL_+_123837298.23-P1P2++CNTRL_+_123837287.23-P1P2|CNTRL_+_123837298.23-P1P2,4
COL15A1_+_101706204.23-P1P2|COL15A1_+_101706183.23-P1P2++COL15A1_+_101706204.23-P1P2|COL15A1_+_101706183.23-P1P2,1
CPNE6_+_24540974.23-P1P2|CPNE6_+_24540834.23-P1P2++CPNE6_+_24540974.23-P1P2|CPNE6_+_24540834.23-P1P2,1
CPSF6_+_69633592.23-P1P2|CPSF6_+_69633482.23-P1P2++CPSF6_+_69633592.23-P1P2|CPSF6_+_69633482.23-P1P2,2
CRAMP1L_+_1664225.23-P2|CRAMP1L_+_1664217.23-P2++CRAMP1L_+_1664225.23-P2|CRAMP1L_+_1664217.23-P2,6
CREBRF_-_172483425.23-P1|CREBRF_-_172483410.23-P1++CREBRF_-_172483425.23-P1|CREBRF_-_172483410.23-P1,3
CREG2_-_102003686.23-P1P2|CREG2_-_102003994.23-P1P2++CREG2_-_102003686.23-P1P2|CREG2_-_102003994.23-P1P2,4
CRYBA4_-_27017966.23-P1P2|CRYBA4_-_27017961.23-P1P2++CRYBA4_-_27017966.23-P1P2|CRYBA4_-_27017961.23-P1P2,5
CSF1R_-_149465864.23-P1P2|CSF1R_+_149466064.23-P1P2++CSF1R_-_149465864.23-P1P2|CSF1R_+_149466064.23-P1P2,2
CSMD3_+_114449097.23-P1P2|CSMD3_+_114449116.23-P1P2++CSMD3_+_114449097.23-P1P2|CSMD3_+_114449116.23-P1P2,1
CSNK2A3_-_11374357.23-P1P2|CSNK2A3_-_11374790.23-P1P2++CSNK2A3_-_11374357.23-P1P2|CSNK2A3_-_11374790.23-P1P2,1
CTC1_-_8151336.23-P1P2|CTC1_-_8151322.23-P1P2++CTC1_-_8151336.23-P1P2|CTC1_-_8151322.23-P1P2,3
CTSH_-_79237366.23-P1P2|CTSH_+_79237358.23-P1P2++CTSH_-_79237366.23-P1P2|CTSH_+_79237358.23-P1P2,1
CWC25_+_36981555.23-P1P2|CWC25_+_36981567.23-P1P2++CWC25_+_36981555.23-P1P2|CWC25_+_36981567.23-P1P2,1
CXorf38_+_40506776.23-P1P2|CXorf38_+_40506750.23-P1P2++CXorf38_+_40506776.23-P1P2|CXorf38_+_40506750.23-P1P2,2
CYP3A7_+_99332741.23-P1P2|CYP3A7_-_99332662.23-P1P2++CYP3A7_+_99332741.23-P1P2|CYP3A7_-_99332662.23-P1P2,1
DACT1_-_59104723.23-P1P2|DACT1_-_59104727.23-P1P2++DACT1_-_59104723.23-P1P2|DACT1_-_59104727.23-P1P2,1
DAK_+_61100806.23-P1P2|DAK_-_61100719.23-P1P2++DAK_+_61100806.23-P1P2|DAK_-_61100719.23-P1P2,1
DBNL_-_44084356.23-P1P2|DBNL_-_44084361.23-P1P2++DBNL_-_44084356.23-P1P2|DBNL_-_44084361.23-P1P2,8
DDRGK1_+_3185269.23-P1P2|DDRGK1_-_3185280.23-P1P2++DDRGK1_+_3185269.23-P1P2|DDRGK1_-_3185280.23-P1P2,1
DDX21_-_70715959.23-P1P2|DDX21_-_70715913.23-P1P2++DDX21_-_70715959.23-P1P2|DDX21_-_70715913.23-P1P2,1
DDX5_-_62502405.23-P1P2|DDX5_+_62502182.23-P1P2++DDX5_-_62502405.23-P1P2|DDX5_+_62502182.23-P1P2,1
DEFB131_-_9446608.23-P1P2|DEFB131_+_9446594.23-P1P2++DEFB131_-_9446608.23-P1P2|DEFB131_+_9446594.23-P1P2,1
DENND4B_+_153919173.23-P2|DENND4B_+_153919118.23-P2++DENND4B_+_153919173.23-P2|DENND4B_+_153919118.23-P2,3
DESI2_+_244816421.23-P1P2|DESI2_-_244816441.23-P1P2++DESI2_+_244816421.23-P1P2|DESI2_-_244816441.23-P1P2,2
DHDH_-_49436953.23-P1P2|DHDH_-_49436962.23-P1P2++DHDH_-_49436953.23-P1P2|DHDH_-_49436962.23-P1P2,1
DHX30_-_47866553.23-P1|DHX30_+_47866560.23-P1++DHX30_-_47866553.23-P1|DHX30_+_47866560.23-P1,1
DIABLO_+_122710557.23-P1P2|DIABLO_-_122710340.23-P1P2++DIABLO_+_122710557.23-P1P2|DIABLO_-_122710340.23-P1P2,1
DKK2_-_107957423.23-P1P2|DKK2_-_107957418.23-P1P2++DKK2_-_107957423.23-P1P2|DKK2_-_107957418.23-P1P2,2
DMPK_+_46285701.23-P1P2|DMPK_-_46285672.23-P1P2++DMPK_+_46285701.23-P1P2|DMPK_-_46285672.23-P1P2,1
DMRTA1_-_22447537.23-P1P2|DMRTA1_-_22447472.23-P1P2++DMRTA1_-_22447537.23-P1P2|DMRTA1_-_22447472.23-P1P2,2
DNAH8_-_38683122.23-P2|DNAH8_+_38683114.23-P2++DNAH8_-_38683122.23-P2|DNAH8_+_38683114.23-P2,1
DNAJC14_+_56223293.23-P1P2|DNAJC14_-_56223284.23-P1P2++DNAJC14_+_56223293.23-P1P2|DNAJC14_-_56223284.23-P1P2,1
