APOC4_+_45445578.23-P1P2|APOC4_+_45445542.23-P1P2++ABCA13_+_48211097.23-P1P2|ABCA13_-_48211093.23-P1P2,3
APPL1_+_57261807.23-P1P2|APPL1_-_57261822.23-P1P2++APPL1_+_57261807.23-P1P2|APPL1_-_57261822.23-P1P2,3
AQP4_+_24445664.23-P1P2|AQP4_+_24445620.23-P1P2++AQP4_+_24445664.23-P1P2|AQP4_+_24445620.23-P1P2,2
ARAF_-_47420655.23-P1P2|ARAF_-_47420581.23-P1P2++ARAF_-_47420655.23-P1P2|ARAF_-_47420581.23-P1P2,1
ARF6_-_50359827.23-P1|ARF6_-_50359824.23-P1++ARF6_-_50359827.23-P1|ARF6_-_50359824.23-P1,1
ARFRP1_-_62338974.23-P1P2|ARFRP1_+_62339198.23-P1P2++ARFRP1_-_62338974.23-P1P2|ARFRP1_+_62339198.23-P1P2,2
ARHGAP10_-_148653268.23-P1P2|ARHGAP10_+_148653282.23-P1P2++ARHGAP10_-_148653268.23-P1P2|ARHGAP10_+_148653282.23-P1P2,3
ARHGAP20_+_110583103.23-P1P2|ARHGAP20_+_110583100.23-P1P2++ARHGAP20_+_110583103.23-P1P2|ARHGAP20_+_110583100.23-P1P2,1
ARHGAP29_+_94703085.23-P1P2|ARHGAP29_+_94702836.23-P1P2++ARHGAP29_+_94703085.23-P1P2|ARHGAP29_+_94702836.23-P1P2,1
ARHGAP6_+_11445719.23-P1P2|ARHGAP6_+_11445607.23-P1P2++ARHGAP6_+_11445719.23-P1P2|ARHGAP6_+_11445607.23-P1P2,1
ARHGEF16_-_3371005.23-P1P2|ARHGEF16_+_3371660.23-P1P2++ARHGEF16_-_3371005.23-P1P2|ARHGEF16_+_3371660.23-P1P2,3
ARHGEF1_-_42388477.23-P2|ARHGEF1_-_42388487.23-P2++ARHGEF1_-_42388477.23-P2|ARHGEF1_-_42388487.23-P2,1
ARID1A_-_27022766.23-P1P2|ARID1A_-_27022545.23-P1P2++ARID1A_-_27022766.23-P1P2|ARID1A_-_27022545.23-P1P2,4
ARID3B_-_74833936.23-P1P2|ARID3B_+_74833663.23-P1P2++ARID3B_-_74833936.23-P1P2|ARID3B_+_74833663.23-P1P2,2
ARID4B_+_235491249.23-P1P2|ARID4B_-_235491474.23-P1P2++ARID4B_+_235491249.23-P1P2|ARID4B_-_235491474.23-P1P2,1
ARL2_-_64781781.23-P1P2|ARL2_+_64781852.23-P1P2++ARL2_-_64781781.23-P1P2|ARL2_+_64781852.23-P1P2,5
ARMCX4_-_100740511.23-P1P2|ARMCX4_-_100740693.23-P1P2++ARMCX4_-_100740511.23-P1P2|ARMCX4_-_100740693.23-P1P2,4
ASB10_-_150884783.23-P1P2|ASB10_-_150884821.23-P1P2++ASB10_-_150884783.23-P1P2|ASB10_-_150884821.23-P1P2,1
ASF1B_+_14247360.23-P1P2|ASF1B_-_14247349.23-P1P2++ASF1B_+_14247360.23-P1P2|ASF1B_-_14247349.23-P1P2,1
ASIC2_-_32484240.23-ENST00000359872.6|ASIC2_-_32484256.23-ENST00000359872.6++ASIC2_-_32484240.23-ENST00000359872.6|ASIC2_-_32484256.23-ENST00000359872.6,1
ASIP_-_32781974.23-P1P2|ASIP_-_32782578.23-P1P2++ASIP_-_32781974.23-P1P2|ASIP_-_32782578.23-P1P2,1
ASRGL1_+_62105004.23-P1P2|ASRGL1_-_62104973.23-P1P2++ASRGL1_+_62105004.23-P1P2|ASRGL1_-_62104973.23-P1P2,5
ATF2_+_176032892.23-P1P2|ATF2_+_176032497.23-P1P2++ATF2_+_176032892.23-P1P2|ATF2_+_176032497.23-P1P2,3
ATG10_+_81267917.23-P1P2|ATG10_-_81267907.23-P1P2++ATG10_+_81267917.23-P1P2|ATG10_-_81267907.23-P1P2,4
ATG3_-_112280669.23-P1P2|ATG3_+_112280783.23-P1P2++ATG3_-_112280669.23-P1P2|ATG3_+_112280783.23-P1P2,4
ATHL1_-_289141.23-P1P2|ATHL1_+_289204.23-P1P2++ATHL1_-_289141.23-P1P2|ATHL1_+_289204.23-P1P2,1
ATP12A_-_25255007.23-P1P2|ATP12A_-_25255017.23-P1P2++ATP12A_-_25255007.23-P1P2|ATP12A_-_25255017.23-P1P2,1
ATP1A1_-_116915944.23-P1P2|ATP1A1_-_116915929.23-P1P2++ATP1A1_-_116915944.23-P1P2|ATP1A1_-_116915929.23-P1P2,2
ATP1A2_-_160098352.23-P2|ATP1A2_+_160098236.23-P2++ATP1A2_-_160098352.23-P2|ATP1A2_+_160098236.23-P2,1
ATP6V1E1_+_18111483.23-P1P2|ATP6V1E1_-_18111500.23-P1P2++ATP6V1E1_+_18111483.23-P1P2|ATP6V1E1_-_18111500.23-P1P2,1
ATP7A_+_77166215.23-P1P2|ATP7A_+_77166283.23-P1P2++ATP7A_+_77166215.23-P1P2|ATP7A_+_77166283.23-P1P2,1
ATP8B1_+_55470527.23-P1P2|ATP8B1_-_55470587.23-P1P2++ATP8B1_+_55470527.23-P1P2|ATP8B1_-_55470587.23-P1P2,5
ATP8B1_+_55470527.23-P1P2|ATP8B1_-_55470587.23-P1P2++CHPF_-_220408283.23-P1P2|CHPF_+_220408264.23-P1P2,1
ATP8B1_+_55470527.23-P1P2|ATP8B1_-_55470587.23-P1P2++PRDM16_-_2985798.23-P1P2|PRDM16_-_2985841.23-P1P2,1
ATP8B2_-_154298056.23-P1|ATP8B2_+_154298085.23-P1++ATP8B2_-_154298056.23-P1|ATP8B2_+_154298085.23-P1,4
ATRX_-_77041440.23-P1P2|ATRX_+_77041530.23-P1P2++KHSRP_-_6424852.23-P1P2|KHSRP_-_6424785.23-P1P2,1
ATXN2_-_112037110.23-P1P2|ATXN2_-_112037103.23-P1P2++ATXN2_-_112037110.23-P1P2|ATXN2_-_112037103.23-P1P2,4
B3GALT6_-_1167684.23-P1P2|B3GALT6_+_1167824.23-P1P2++B3GALT6_-_1167684.23-P1P2|B3GALT6_+_1167824.23-P1P2,1
BAG1_+_33264674.23-P1P2|BAG1_+_33264624.23-P1P2++BAG1_+_33264674.23-P1P2|BAG1_+_33264624.23-P1P2,2
BAG3_-_121411132.23-P1P2|BAG3_-_121411092.23-P1P2++SPECC1L_+_24666885.23-P1P2|SPECC1L_-_24666872.23-P1P2,1
BAI1_-_143531007.23-P1P2|BAI1_+_143531422.23-P1P2++BAI1_-_143531007.23-P1P2|BAI1_+_143531422.23-P1P2,1
BAI1_-_143531007.23-P1P2|BAI1_+_143531422.23-P1P2++CYTH3_-_6312231.23-P1P2|CYTH3_-_6312213.23-P1P2,1
BAIAP2L2_-_38484880.23-P1|BAIAP2L2_+_38484955.23-P1++BAIAP2L2_-_38484880.23-P1|BAIAP2L2_+_38484955.23-P1,4
BBS9_+_33169223.23-P1P2|BBS9_+_33169228.23-P1P2++BBS9_+_33169223.23-P1P2|BBS9_+_33169228.23-P1P2,2
BCKDHB_-_80816400.23-P1P2|BCKDHB_-_80816448.23-P1P2++BCKDHB_-_80816400.23-P1P2|BCKDHB_-_80816448.23-P1P2,1
BEND4_-_42154275.23-P1P2|BEND4_+_42154300.23-P1P2++BEND4_-_42154275.23-P1P2|BEND4_+_42154300.23-P1P2,1
BICC1_-_60272684.23-P1P2|BICC1_-_60272936.23-P1P2++BICC1_-_60272684.23-P1P2|BICC1_-_60272936.23-P1P2,5
BLCAP_+_36156220.23-P1P2|BLCAP_+_36156252.23-P1P2++BLCAP_+_36156220.23-P1P2|BLCAP_+_36156252.23-P1P2,2
BLVRB_-_40971633.23-P1P2|BLVRB_-_40971612.23-P1P2++BLVRB_-_40971633.23-P1P2|BLVRB_-_40971612.23-P1P2,2
BOC_+_112930423.23-P1P2|BOC_-_112930359.23-P1P2++BOC_+_112930423.23-P1P2|BOC_-_112930359.23-P1P2,2
BOD1L1_-_13629264.23-P1|BOD1L1_-_13629267.23-P1++BOD1L1_-_13629264.23-P1|BOD1L1_-_13629267.23-P1,2
BOLL_+_198649969.23-P1P2|BOLL_+_198649778.23-P1P2++BOLL_+_198649969.23-P1P2|BOLL_+_198649778.23-P1P2,2
BPIFA3_+_31805169.23-P1P2|BPIFA3_-_31805188.23-P1P2++BPIFA3_+_31805169.23-P1P2|BPIFA3_-_31805188.23-P1P2,1
BRI3BP_+_125478252.23-P1P2|BRI3BP_-_125478227.23-P1P2++BRI3BP_+_125478252.23-P1P2|BRI3BP_-_125478227.23-P1P2,2
BRINP3_-_190446688.23-P1|BRINP3_-_190446885.23-P1++BRINP3_-_190446688.23-P1|BRINP3_-_190446885.23-P1,1
BRMS1_+_66112491.23-P1P2|BRMS1_-_66112534.23-P1P2++BRMS1_+_66112491.23-P1P2|BRMS1_-_66112534.23-P1P2,2
BRPF3_+_36165108.23-P1P2|BRPF3_+_36164499.23-P1P2++BRPF3_+_36165108.23-P1P2|BRPF3_+_36164499.23-P1P2,4
BTBD2_+_2015331.23-P1P2|BTBD2_-_2015401.23-P1P2++ATP6AP1L_-_81575697.23-P1P2|ATP6AP1L_-_81575610.23-P1P2,1
BTBD6_-_105715213.23-P1P2|BTBD6_-_105714902.23-P1P2++BTBD6_-_105715213.23-P1P2|BTBD6_-_105714902.23-P1P2,1
BTBD9_+_38607525.23-P1P2|BTBD9_+_38607692.23-P1P2++BTBD9_+_38607525.23-P1P2|BTBD9_+_38607692.23-P1P2,1
BTLA_-_112218302.23-P1P2|BTLA_-_112217925.23-P1P2++BTLA_-_112218302.23-P1P2|BTLA_-_112217925.23-P1P2,4
C10orf126_-_29135340.23-ENST00000375520.1|C10orf126_-_29135623.23-ENST00000375520.1++C10orf126_-_29135340.23-ENST00000375520.1|C10orf126_-_29135623.23-ENST00000375520.1,1
C10orf131_+_97667678.23-P1P2|C10orf131_+_97667749.23-P1P2++C10orf131_+_97667678.23-P1P2|C10orf131_+_97667749.23-P1P2,3
C10orf55_-_75676665.23-P1P2|C10orf55_+_75676652.23-P1P2++C10orf55_-_75676665.23-P1P2|C10orf55_+_75676652.23-P1P2,2
C10orf67_-_23633578.23-P1P2|C10orf67_+_23633356.23-P1P2++C10orf67_-_23633578.23-P1P2|C10orf67_+_23633356.23-P1P2,1
C11orf48_+_62439692.23-P2|C11orf48_+_62439720.23-P2++C11orf48_+_62439692.23-P2|C11orf48_+_62439720.23-P2,1
C11orf57_-_111945087.23-P1P2|C11orf57_+_111945314.23-P1P2++C11orf57_-_111945087.23-P1P2|C11orf57_+_111945314.23-P1P2,3
C11orf63_-_122753652.23-P1P2|C11orf63_+_122753643.23-P1P2++C11orf63_-_122753652.23-P1P2|C11orf63_+_122753643.23-P1P2,6
C12orf49_+_117175832.23-P1P2|C12orf49_-_117175788.23-P1P2++C12orf49_+_117175832.23-P1P2|C12orf49_-_117175788.23-P1P2,2
C12orf49_+_117175832.23-P1P2|C12orf49_-_117175788.23-P1P2++PDXDC1_-_15068867.23-P1P2|PDXDC1_+_15068853.23-P1P2,1
C13orf35_-_113301439.23-ENST00000356049.1|C13orf35_-_113301436.23-ENST00000356049.1++C13orf35_-_113301439.23-ENST00000356049.1|C13orf35_-_113301436.23-ENST00000356049.1,2
C14orf28_+_45366543.23-P1P2|C14orf28_+_45366520.23-P1P2++C14orf28_+_45366543.23-P1P2|C14orf28_+_45366520.23-P1P2,1
C14orf80_+_105957623.23-P1P2|C14orf80_+_105957638.23-P1P2++C14orf80_+_105957623.23-P1P2|C14orf80_+_105957638.23-P1P2,1
C15orf26_-_81426641.23-ENST00000286732.4|C15orf26_-_81426707.23-ENST00000286732.4++C15orf26_-_81426641.23-ENST00000286732.4|C15orf26_-_81426707.23-ENST00000286732.4,1
C16orf45_-_15528588.23-P1P2|C16orf45_-_15528576.23-P1P2++C16orf45_-_15528588.23-P1P2|C16orf45_-_15528576.23-P1P2,4
C16orf71_-_4784584.23-P1P2|C16orf71_-_4784911.23-P1P2++non-targeting_01053|non-targeting_02769,3
C17orf49_+_6918114.23-P2|C17orf49_+_6918154.23-P2++C17orf49_+_6918114.23-P2|C17orf49_+_6918154.23-P2,3
C19orf45_+_7571704.23-P1|C19orf45_+_7571818.23-P1++C19orf45_+_7571704.23-P1|C19orf45_+_7571818.23-P1,3
C19orf68_-_48673971.23-P1P2|C19orf68_-_48673966.23-P1P2++C19orf68_-_48673971.23-P1P2|C19orf68_-_48673966.23-P1P2,1
C1GALT1C1_+_119763843.23-P1P2|C1GALT1C1_+_119763838.23-P1P2++C1GALT1C1_+_119763843.23-P1P2|C1GALT1C1_+_119763838.23-P1P2,4
C1QTNF7_-_15429735.23-ENST00000444304.2|C1QTNF7_-_15429548.23-ENST00000444304.2++FAM171A1_-_15413040.23-P1P2|FAM171A1_-_15413102.23-P1P2,1
C1QTNF8_+_1145979.23-P1P2|C1QTNF8_+_1146203.23-P1P2++C1QTNF8_+_1145979.23-P1P2|C1QTNF8_+_1146203.23-P1P2,1
C1orf158_+_12806405.23-P1P2|C1orf158_-_12806190.23-P1P2++C1orf158_+_12806405.23-P1P2|C1orf158_-_12806190.23-P1P2,1
C1orf35_+_228291147.23-P1P2|C1orf35_+_228290996.23-P1P2++C1orf35_+_228291147.23-P1P2|C1orf35_+_228290996.23-P1P2,2
C1orf50_+_43233182.23-P1P2|C1orf50_-_43232988.23-P1P2++C1orf50_+_43233182.23-P1P2|C1orf50_-_43232988.23-P1P2,2
C20orf201_+_62715472.23-P1P2|C20orf201_-_62715457.23-P1P2++C20orf201_+_62715472.23-P1P2|C20orf201_-_62715457.23-P1P2,1
C20orf85_+_56726008.23-P1P2|C20orf85_-_56725998.23-P1P2++C20orf85_+_56726008.23-P1P2|C20orf85_-_56725998.23-P1P2,1
C20orf96_-_271027.23-P1P2|C20orf96_-_270962.23-P1P2++C20orf96_-_271027.23-P1P2|C20orf96_-_270962.23-P1P2,1
C2orf42_+_70418072.23-ENST00000264434.2|C2orf42_+_70418122.23-ENST00000264434.2++C2orf42_+_70418072.23-ENST00000264434.2|C2orf42_+_70418122.23-ENST00000264434.2,2
C2orf53_-_27362248.23-P1P2|C2orf53_-_27362230.23-P1P2++C2orf53_-_27362248.23-P1P2|C2orf53_-_27362230.23-P1P2,1
C2orf76_+_120124359.23-P1P2|C2orf76_+_120124344.23-P1P2++AGBL4_-_50489570.23-P1P2|AGBL4_-_50489541.23-P1P2,1
C4BPB_-_207262276.23-P1P2|C4BPB_-_207262233.23-P1P2++C4BPB_-_207262276.23-P1P2|C4BPB_-_207262233.23-P1P2,3
C4orf45_+_159956347.23-ENST00000434826.2|C4orf45_+_159956312.23-ENST00000434826.2++C4orf45_+_159956347.23-ENST00000434826.2|C4orf45_+_159956312.23-ENST00000434826.2,3
C5orf24_+_134181678.23-P1P2|C5orf24_-_134181671.23-P1P2++C5orf24_+_134181678.23-P1P2|C5orf24_-_134181671.23-P1P2,1
C5orf30_+_102594537.23-P1P2|C5orf30_+_102594501.23-P1P2++C5orf30_+_102594537.23-P1P2|C5orf30_+_102594501.23-P1P2,2
C5orf42_-_37249391.23-P1P2|C5orf42_+_37249443.23-P1P2++C5orf42_-_37249391.23-P1P2|C5orf42_+_37249443.23-P1P2,2
C5orf52_-_157098571.23-P1P2|C5orf52_+_157098631.23-P1P2++C5orf52_-_157098571.23-P1P2|C5orf52_+_157098631.23-P1P2,1
C6orf15_+_31080311.23-P1P2|C6orf15_-_31080269.23-P1P2++C6orf15_+_31080311.23-P1P2|C6orf15_-_31080269.23-P1P2,1
C6orf203_+_107349549.23-P1P2|C6orf203_+_107349581.23-P1P2++C6orf203_+_107349549.23-P1P2|C6orf203_+_107349581.23-P1P2,1
C8orf58_-_22457195.23-P1P2|C8orf58_-_22457198.23-P1P2++C8orf58_-_22457195.23-P1P2|C8orf58_-_22457198.23-P1P2,2
C9orf129_-_96108531.23-P1P2|C9orf129_-_96108545.23-P1P2++C9orf129_-_96108531.23-P1P2|C9orf129_-_96108545.23-P1P2,3
C9orf64_-_86571636.23-P1P2|C9orf64_-_86571622.23-P1P2++C9orf64_-_86571636.23-P1P2|C9orf64_-_86571622.23-P1P2,1
C9orf72_+_27573404.23-P1P2|C9orf72_+_27573400.23-P1P2++C9orf72_+_27573404.23-P1P2|C9orf72_+_27573400.23-P1P2,2
CA14_+_150230498.23-P1P2|CA14_-_150230691.23-P1P2++CA14_+_150230498.23-P1P2|CA14_-_150230691.23-P1P2,2
CACNA1A_+_13617110.23-P1P2|CACNA1A_+_13617250.23-P1P2++CACNA1A_+_13617110.23-P1P2|CACNA1A_+_13617250.23-P1P2,2
CACNA1D_+_53528698.23-P1P2|CACNA1D_-_53528740.23-P1P2++CACNA1D_+_53528698.23-P1P2|CACNA1D_-_53528740.23-P1P2,2
CADM4_+_44143915.23-P1P2|CADM4_+_44143932.23-P1P2++CADM4_+_44143915.23-P1P2|CADM4_+_44143932.23-P1P2,2
CALHM2_-_105212127.23-P1P2|CALHM2_+_105211858.23-P1P2++CALHM2_-_105212127.23-P1P2|CALHM2_+_105211858.23-P1P2,1
CALM1_+_90863405.23-P1P2|CALM1_-_90863396.23-P1P2++CALM1_+_90863405.23-P1P2|CALM1_-_90863396.23-P1P2,2
CALML6_+_1847126.23-P1P2|CALML6_+_1847192.23-P1P2++CALML6_+_1847126.23-P1P2|CALML6_+_1847192.23-P1P2,1
CALY_-_135139792.23-P2|CALY_-_135139731.23-P2++CALY_-_135139792.23-P2|CALY_-_135139731.23-P2,3
CAMKK1_-_3796331.23-P1P2|CAMKK1_+_3796314.23-P1P2++CAMKK1_-_3796331.23-P1P2|CAMKK1_+_3796314.23-P1P2,2
CAMP_+_48265026.23-P1P2|CAMP_-_48264975.23-P1P2++CAMP_+_48265026.23-P1P2|CAMP_-_48264975.23-P1P2,4
CAMSAP2_+_200708725.23-P1P2|CAMSAP2_-_200708722.23-P1P2++CAMSAP2_+_200708725.23-P1P2|CAMSAP2_-_200708722.23-P1P2,1
CAPRIN2_+_30907465.23-P1P2|CAPRIN2_+_30907816.23-P1P2++CAPRIN2_+_30907465.23-P1P2|CAPRIN2_+_30907816.23-P1P2,4
CARD10_+_37915338.23-P1P2|CARD10_+_37915348.23-P1P2++CARD10_+_37915338.23-P1P2|CARD10_+_37915348.23-P1P2,2
CASP6_-_110624530.23-P1P2|CASP6_-_110624289.23-P1P2++CASP6_-_110624530.23-P1P2|CASP6_-_110624289.23-P1P2,3
CASR_-_121902759.23-P1P2|CASR_-_121902593.23-P1P2++CASR_-_121902759.23-P1P2|CASR_-_121902593.23-P1P2,1
CBX1_+_46178553.23-P1P2|CBX1_-_46178513.23-P1P2++CBX1_+_46178553.23-P1P2|CBX1_-_46178513.23-P1P2,1
CBX3_-_26241397.23-P1P2|CBX3_+_26241360.23-P1P2++CBX3_-_26241397.23-P1P2|CBX3_+_26241360.23-P1P2,2
CBX7_+_39548421.23-P1P2|CBX7_+_39548552.23-P1P2++CBX7_+_39548421.23-P1P2|CBX7_+_39548552.23-P1P2,1
CCBL2_+_89458288.23-P1P2|CCBL2_+_89458266.23-P1P2++CCBL2_+_89458288.23-P1P2|CCBL2_+_89458266.23-P1P2,6
